slug,url,live_url,title,state,words,blocks_total,blocks_rendered,words_archived,service_links,has_hero_image,meta_description
chimney-sweep-fireplace-services-in-naperville-il,/location/chimney-sweep-fireplace-services-in-naperville-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-naperville-il/,"Chimney Sweep & Fireplace Services in Naperville, IL",il,1242,87,2,1189,92,yes,yes
chimney-sweep-fireplace-services-in-ne-atlanta-ga,/location/chimney-sweep-fireplace-services-in-ne-atlanta-ga/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-ne-atlanta-ga/,"Chimney Sweep & Fireplace Services in NE Atlanta, GA",ga,1330,95,2,1258,0,yes,yes
chimney-sweep-fireplace-services-in-norcross-ga,/location/chimney-sweep-fireplace-services-in-norcross-ga/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-norcross-ga/,"Chimney Sweep & Fireplace Services in Norcross, GA",ga,4792,265,2,4772,25,yes,yes
chimney-sweep-fireplace-services-in-north-atlanta-ga,/location/chimney-sweep-fireplace-services-in-north-atlanta-ga/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-north-atlanta-ga/,"Chimney Sweep & Fireplace Services in North Atlanta, GA",ga,1097,75,2,1038,0,yes,yes
chimney-sweep-fireplace-services-in-northbrook-il,/location/chimney-sweep-fireplace-services-in-northbrook-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-northbrook-il/,"Chimney Sweep & Fireplace Services in Northbrook, IL",il,958,79,2,894,82,yes,yes
chimney-sweep-fireplace-services-in-northeast-columbus-oh,/location/chimney-sweep-fireplace-services-in-northeast-columbus-oh/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-northeast-columbus-oh/,"Chimney Sweep & Fireplace Services in Northeast Columbus, OH",oh,1424,90,2,1367,0,yes,yes
chimney-sweep-fireplace-services-in-northeast-milwaukee-wi,/location/chimney-sweep-fireplace-services-in-northeast-milwaukee-wi/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-northeast-milwaukee-wi/,"Chimney Sweep & Fireplace Services in Northeast Milwaukee, WI",wi,1210,87,2,1153,0,yes,yes
chimney-sweep-fireplace-services-in-northwest-milwaukee-wi,/location/chimney-sweep-fireplace-services-in-northwest-milwaukee-wi/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-northwest-milwaukee-wi/,"Chimney Sweep & Fireplace Services in Northwest Milwaukee, WI",wi,871,74,2,823,0,yes,yes
chimney-sweep-fireplace-services-in-oak-brook-il,/location/chimney-sweep-fireplace-services-in-oak-brook-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-oak-brook-il/,"Chimney Sweep & Fireplace Services in Oak Brook, IL",il,1074,82,2,1018,0,yes,yes
chimney-sweep-fireplace-services-in-oak-park-il,/location/chimney-sweep-fireplace-services-in-oak-park-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-oak-park-il/,"Chimney Sweep & Fireplace Services in Oak Park, IL",il,1200,99,2,1138,82,yes,yes
chimney-sweep-fireplace-services-in-schaumburg-il,/location/chimney-sweep-fireplace-services-in-schaumburg-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-schaumburg-il/,"Chimney Sweep & Fireplace Services in Schaumburg, IL",il,1269,96,2,1211,80,yes,yes
chimney-sweep-fireplace-services-in-skokie-il,/location/chimney-sweep-fireplace-services-in-skokie-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-skokie-il/,"Chimney Sweep & Fireplace Services in Skokie, IL",il,1175,89,2,1123,78,yes,yes
chimney-sweep-fireplace-services-in-southwest-cleveland-oh,/location/chimney-sweep-fireplace-services-in-southwest-cleveland-oh/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-southwest-cleveland-oh/,"Chimney Sweep & Fireplace Services in Southwest Cleveland, OH",oh,908,88,2,848,0,yes,yes
chimney-sweep-fireplace-services-in-southwest-milwaukee-wi,/location/chimney-sweep-fireplace-services-in-southwest-milwaukee-wi/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-southwest-milwaukee-wi/,"Chimney Sweep & Fireplace Services in Southwest Milwaukee, WI",wi,1043,95,2,999,0,yes,yes
chimney-sweep-fireplace-services-in-st-charles-il,/location/chimney-sweep-fireplace-services-in-st-charles-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-st-charles-il/,"Chimney Sweep & Fireplace Services in St. Charles, IL",il,1229,92,2,1163,82,yes,yes
chimney-sweep-fireplace-services-in-vernon-hills-il,/location/chimney-sweep-fireplace-services-in-vernon-hills-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-vernon-hills-il/,"Chimney Sweep & Fireplace Services in Vernon Hills, IL",il,1182,93,2,1128,83,yes,yes
chimney-sweep-fireplace-services-in-west-columbus-oh,/location/chimney-sweep-fireplace-services-in-west-columbus-oh/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-west-columbus-oh/,"Chimney Sweep & Fireplace Services in West Columbus, OH",oh,1415,86,2,1347,0,yes,yes
chimney-sweep-fireplace-services-in-westerville-oh,/location/chimney-sweep-fireplace-services-in-westerville-oh/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-westerville-oh/,"Chimney Sweep & Fireplace Services in Westerville ,OH",oh,5620,285,2,5600,24,yes,yes
chimney-sweep-fireplace-services-in-westlake-oh,/location/chimney-sweep-fireplace-services-in-westlake-oh/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-westlake-oh/,"Chimney Sweep & Fireplace Services in Westlake ,OH",oh,5551,283,2,5531,23,yes,yes
chimney-sweep-fireplace-services-in-westmont-il,/location/chimney-sweep-fireplace-services-in-westmont-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-westmont-il/,"Chimney Sweep & Fireplace Services in Westmont, IL",il,1182,91,2,1117,82,yes,yes
chimney-sweep-fireplace-services-in-wheaton-il,/location/chimney-sweep-fireplace-services-in-wheaton-il/,https://chimcare-web.vercel.app/location/chimney-sweep-fireplace-services-in-wheaton-il/,"Chimney Sweep & Fireplace Services in Wheaton, IL",il,961,76,2,905,92,yes,yes
chimney-sweep-in-leominster-ma,/location/chimney-sweep-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-in-leominster-ma/,"Chimney Sweep in Leominster,MA",ma,1089,49,2,1021,24,yes,no
chimney-sweep-in-weymouth-ma,/location/chimney-sweep-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-in-weymouth-ma/,"Chimney Sweep in Weymouth,MA",ma,644,31,2,565,24,yes,no
chimney-sweep-near-me-in-cambridge-ma,/location/chimney-sweep-near-me-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-cambridge-ma/,"Chimney Sweep Near Me in Cambridge,MA",ma,640,32,2,554,24,yes,no
chimney-sweep-near-me-in-dracut-ma,/location/chimney-sweep-near-me-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-dracut-ma/,"Chimney Sweep Near Me in Dracut,MA",ma,713,33,2,608,24,yes,no
chimney-sweep-near-me-in-leominster-ma,/location/chimney-sweep-near-me-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-leominster-ma/,"Chimney Sweep Near Me in Leominster,MA",ma,1083,55,2,1008,25,yes,no
chimney-sweep-near-me-in-lowell-ma,/location/chimney-sweep-near-me-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-lowell-ma/,"Chimney Sweep Near Me in Lowell,MA",ma,629,31,2,537,23,yes,no
chimney-sweep-near-me-in-springfield-ma,/location/chimney-sweep-near-me-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-springfield-ma/,"Chimney Sweep Near Me in Springfield,MA",ma,577,30,2,481,24,yes,no
chimney-sweep-near-me-in-weymouth-ma,/location/chimney-sweep-near-me-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-weymouth-ma/,"Chimney Sweep Near Me in Weymouth,MA",ma,844,42,2,761,25,yes,no
chimney-sweep-near-me-in-worcester-ma,/location/chimney-sweep-near-me-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-near-me-in-worcester-ma/,"Chimney Sweep Near Me in Worcester,MA",ma,622,36,2,527,24,yes,no
chimney-sweep-repair-in-boston-ma,/location/chimney-sweep-repair-in-boston-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-boston-ma/,"Chimney Sweep & Fireplace Services in Boston, MA",ma,1879,95,2,1859,0,yes,yes
chimney-sweep-repair-in-brookline-ma,/location/chimney-sweep-repair-in-brookline-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-brookline-ma/,"Chimney Sweep & Fireplace Services in Brookline, MA",ma,969,71,2,890,24,yes,yes
chimney-sweep-repair-in-cambridge-ma,/location/chimney-sweep-repair-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-cambridge-ma/,"Chimney Sweep & Fireplace Services in Cambridge, MA",ma,1589,87,2,1520,24,yes,yes
chimney-sweep-repair-in-cambridge-ma-2,/location/chimney-sweep-repair-in-cambridge-ma-2/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-cambridge-ma-2/,"Chimney Sweep in Cambridge,MA",-2,683,36,2,591,0,yes,no
chimney-sweep-repair-in-cambridge-ma-3,/location/chimney-sweep-repair-in-cambridge-ma-3/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-cambridge-ma-3/,"Chimney Sweep & Repair in Cambridge,MA",-3,820,35,2,710,0,yes,no
chimney-sweep-repair-in-dracut-ma,/location/chimney-sweep-repair-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-dracut-ma/,"Chimney Sweep & Repair in Dracut,MA",ma,694,32,2,594,24,yes,no
chimney-sweep-repair-in-leominster-ma,/location/chimney-sweep-repair-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-leominster-ma/,"Chimney Sweep & Repair in Leominster,MA",ma,1097,50,2,1010,25,yes,no
chimney-sweep-repair-in-lowell-ma,/location/chimney-sweep-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-lowell-ma/,"Chimney Sweep & Repair in Lowell,MA",ma,643,31,2,564,23,yes,no
chimney-sweep-repair-in-mesa-az-2,/location/chimney-sweep-repair-in-mesa-az-2/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-mesa-az-2/,"Chimney Sweep & Fireplace Services in Mesa,AZ",-2,5225,272,2,5205,0,yes,no
chimney-sweep-repair-in-milton-ma,/location/chimney-sweep-repair-in-milton-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-milton-ma/,"Chimney Sweep & Fireplace Services in Milton, MA",ma,1128,79,2,1075,24,yes,yes
chimney-sweep-repair-in-newton-ma,/location/chimney-sweep-repair-in-newton-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-newton-ma/,"Chimney Sweep & Fireplace Services in Newton, MA",ma,1462,88,2,1394,24,yes,yes
chimney-sweep-repair-in-peabody-ma,/location/chimney-sweep-repair-in-peabody-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-peabody-ma/,"Chimney Sweep & Fireplace Services in Peabody, MA",ma,1260,92,2,1205,25,yes,yes
chimney-sweep-repair-in-phoenix-az,/location/chimney-sweep-repair-in-phoenix-az/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-phoenix-az/,"Chimney Sweep in Phoenix,AZ",az,601,33,2,520,8,yes,no
chimney-sweep-repair-in-phoenix-az-2,/location/chimney-sweep-repair-in-phoenix-az-2/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-phoenix-az-2/,"Chimney Sweep & Fireplace Services in Phoenix,AZ",-2,973,48,2,953,0,yes,no
chimney-sweep-repair-in-springfield-ma,/location/chimney-sweep-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-springfield-ma/,"Chimney Sweep in Springfield,MA",ma,608,32,2,519,24,yes,no
chimney-sweep-repair-in-springfield-ma-2,/location/chimney-sweep-repair-in-springfield-ma-2/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-springfield-ma-2/,"Chimney Sweep & Repair in Springfield,MA",-2,668,33,2,585,0,yes,no
chimney-sweep-repair-in-weymouth-ma,/location/chimney-sweep-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-weymouth-ma/,"Chimney Sweep & Repair in Weymouth,MA",ma,672,34,2,577,25,yes,no
chimney-sweep-repair-in-worcester-ma,/location/chimney-sweep-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-worcester-ma/,"Chimney Sweep in Worcester,MA",ma,698,35,2,604,24,yes,no
chimney-sweep-repair-in-worcester-ma-2,/location/chimney-sweep-repair-in-worcester-ma-2/,https://chimcare-web.vercel.app/location/chimney-sweep-repair-in-worcester-ma-2/,"Chimney Sweep & Repair in Worcester,MA",-2,656,37,2,562,0,yes,no
chimney-sweep-services-in-cambridge-ma,/location/chimney-sweep-services-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-cambridge-ma/,"Chimney Sweep Services in Cambridge,MA",ma,662,34,2,563,24,yes,no
chimney-sweep-services-in-dracut-ma,/location/chimney-sweep-services-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-dracut-ma/,"Chimney Sweep Services in Dracut,MA",ma,619,32,2,531,24,yes,no
chimney-sweep-services-in-leominster-ma,/location/chimney-sweep-services-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-leominster-ma/,"Chimney Sweep Services in Leominster,MA",ma,1011,55,2,941,25,yes,no
chimney-sweep-services-in-lowell-ma,/location/chimney-sweep-services-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-lowell-ma/,"Chimney Sweep Services in Lowell,MA",ma,619,31,2,532,23,yes,no
chimney-sweep-services-in-springfield-ma,/location/chimney-sweep-services-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-springfield-ma/,"Chimney Sweep Services in Springfield,MA",ma,696,33,2,614,24,yes,no
chimney-sweep-services-in-weymouth-ma,/location/chimney-sweep-services-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-weymouth-ma/,"Chimney Sweep Services in Weymouth,MA",ma,627,33,2,550,25,yes,no
chimney-sweep-services-in-worcester-ma,/location/chimney-sweep-services-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-sweep-services-in-worcester-ma/,"Chimney Sweep Services in Worcester,MA",ma,750,34,2,661,24,yes,no
chimney-tuckpointing-in-cambridge-ma,/location/chimney-tuckpointing-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-cambridge-ma/,"Chimney Tuckpointing in Cambridge,MA",ma,680,38,2,592,23,yes,no
chimney-tuckpointing-in-dracut-ma,/location/chimney-tuckpointing-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-dracut-ma/,"Chimney Tuckpointing in Dracut,MA",ma,805,32,2,679,23,yes,no
chimney-tuckpointing-in-leominster-ma,/location/chimney-tuckpointing-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-leominster-ma/,"Chimney Tuckpointing in Leominster,MA",ma,1000,52,2,930,24,yes,no
chimney-tuckpointing-in-lowell-ma,/location/chimney-tuckpointing-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-lowell-ma/,"Chimney Tuckpointing in Lowell,MA",ma,1052,47,2,935,22,yes,no
chimney-tuckpointing-in-springfield-ma,/location/chimney-tuckpointing-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-springfield-ma/,"Chimney Tuckpointing in Springfield,MA",ma,679,37,2,589,23,yes,no
chimney-tuckpointing-in-weymouth-ma,/location/chimney-tuckpointing-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-weymouth-ma/,"Chimney Tuckpointing in Weymouth,MA",ma,685,39,2,596,24,yes,no
chimney-tuckpointing-in-worcester-ma,/location/chimney-tuckpointing-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-tuckpointing-in-worcester-ma/,"Chimney Tuckpointing in Worcester,MA",ma,765,37,2,649,23,yes,no
chimney-vent-installation-in-cambridge-ma,/location/chimney-vent-installation-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-cambridge-ma/,"Chimney Vent Installation in Cambridge,MA",ma,1102,47,2,1013,23,yes,no
chimney-vent-installation-in-dracut-ma,/location/chimney-vent-installation-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-dracut-ma/,"Chimney Vent Installation in Dracut,MA",ma,1009,47,2,903,23,yes,no
chimney-vent-installation-in-leominster-ma,/location/chimney-vent-installation-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-leominster-ma/,"Chimney Vent Installation in Leominster,MA",ma,1124,55,2,1033,24,yes,no
chimney-vent-installation-in-lowell-ma,/location/chimney-vent-installation-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-lowell-ma/,"Chimney Vent Installation in Lowell,MA",ma,695,38,2,595,22,yes,no
chimney-vent-installation-in-springfield-ma,/location/chimney-vent-installation-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-springfield-ma/,"Chimney Vent Installation in Springfield,MA",ma,635,33,2,539,23,yes,no
chimney-vent-installation-in-weymouth-ma,/location/chimney-vent-installation-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-weymouth-ma/,"Chimney Vent Installation in Weymouth,MA",ma,749,33,2,645,24,yes,no
chimney-vent-installation-in-worcester-ma,/location/chimney-vent-installation-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-vent-installation-in-worcester-ma/,"Chimney Vent Installation in Worcester,MA",ma,537,36,2,455,23,yes,no
cleaning-sweeping-in-cambridge-ma,/location/cleaning-sweeping-in-cambridge-ma/,https://chimcare-web.vercel.app/location/cleaning-sweeping-in-cambridge-ma/,"Cleaning & Sweeping in Cambridge,MA",ma,611,36,2,525,24,yes,no
cleaning-sweeping-in-dracut-ma,/location/cleaning-sweeping-in-dracut-ma/,https://chimcare-web.vercel.app/location/cleaning-sweeping-in-dracut-ma/,"Cleaning & Sweeping in Dracut,MA",ma,663,32,2,574,24,yes,no
cleaning-sweeping-in-lowell-ma,/location/cleaning-sweeping-in-lowell-ma/,https://chimcare-web.vercel.app/location/cleaning-sweeping-in-lowell-ma/,"Cleaning & Sweeping in Lowell,MA",ma,696,38,2,600,23,yes,no
